"id","projectName","transformType","transformTypeId","ErrorReason"
"19","helios-services","PP_TO_ADD_ASSIGNMENT","6","No changes detected---no transform"
"21","helios-services","ADD_ASSIGNMENT_TO_EQUAL_ASSIGNMENT","7","No changes detected---no transform"
"22","helios-services","ADD_ASSIGNMENT_TO_EQUAL_ASSIGNMENT","7","No changes detected---no transform"
"23","helios-services","INFIX_EXPRESSION_DIVIDING","8","No changes detected---no transform"
"24","helios-services","CONDITIONAL_EXP_TO_SINGLE_IF","5","No changes detected---no transform"
"25","helios-services","LOOP_IF_CONTINUE_TO_ELSE","11","No changes detected---no transform"
"26","helios-services","ADD_ASSIGNMENT_TO_EQUAL_ASSIGNMENT","7","No changes detected---no transform"
"28","helios-services","ADD_ASSIGNMENT_TO_EQUAL_ASSIGNMENT","7","No changes detected---no transform"
"30","helios-services","FOR_TO_WHILE","1","No changes detected---no transform"
"31","helios-services","ADD_ASSIGNMENT_TO_EQUAL_ASSIGNMENT","7","No changes detected---no transform"
"32","helios-services","SWITCH_STRING_EQUAL","15","No changes detected---no transform"
"33","helios-services","WHILE_TO_FOR","2","No changes detected---no transform"
"34","helios-services","IF_DIVIDING","9","No changes detected---no transform"
"35","helios-services","PRE_POST_FIX_EXPRESSION_DIVIDING","16","No changes detected---no transform"
"36","helios-services","LOOP_IF_CONTINUE_TO_ELSE","11","No changes detected---no transform"
"37","helios-services","IF_DIVIDING","9","No changes detected---no transform"
"38","helios-services","VAR_DECLARATION_DIVIDING","13","No changes detected---no transform"
"39","helios-services","INFIX_EXPRESSION_DIVIDING","8","No changes detected---no transform"
"40","helios-services","PRE_POST_FIX_EXPRESSION_DIVIDING","16","No changes detected---no transform"
"41","helios-services","SWITCH_STRING_EQUAL","15","No changes detected---no transform"
"42","helios-services","PP_TO_ADD_ASSIGNMENT","6","No changes detected---no transform"
"43","helios-services","LOOP_IF_CONTINUE_TO_ELSE","11","No changes detected---no transform"
"44","helios-services","ADD_ASSIGNMENT_TO_EQUAL_ASSIGNMENT","7","No changes detected---no transform"
"45","helios-services","PRE_POST_FIX_EXPRESSION_DIVIDING","16","No changes detected---no transform"
"46","helios-services","FOR_TO_WHILE","1","No changes detected---no transform"
"48","helios-services","SWITCH_EQUAL_SIDES","14","No changes detected---no transform"
"49","helios-services","CONDITIONAL_EXP_TO_SINGLE_IF","5","No changes detected---no transform"
"1","jetty-start","ADD_ASSIGNMENT_TO_EQUAL_ASSIGNMENT","7","No changes detected---no transform"
"4","jetty-start","VAR_DECLARATION_DIVIDING","13","No changes detected---no transform"
"5","jetty-start","CASE_TO_IF_ELSE","17","No changes detected---no transform"
"6","jetty-start","CASE_TO_IF_ELSE","17","No changes detected---no transform"
"7","jetty-start","WHILE_TO_FOR","2","No changes detected---no transform"
"8","jetty-start","LOOP_IF_CONTINUE_TO_ELSE","11","No changes detected---no transform"
"10","jetty-start","FOR_TO_WHILE","1","No changes detected---no transform"
"13","jetty-start","FOR_TO_WHILE","1","No changes detected---no transform"
"15","jetty-start","PP_TO_ADD_ASSIGNMENT","6","No changes detected---no transform"
"17","jetty-start","SWITCH_STRING_EQUAL","15","No changes detected---no transform"
"18","jetty-start","PP_TO_ADD_ASSIGNMENT","6","No changes detected---no transform"
"21","jetty-start","PP_TO_ADD_ASSIGNMENT","6","No changes detected---no transform"
"22","jetty-start","VAR_DECLARATION_DIVIDING","13","No changes detected---no transform"
"23","jetty-start","IF_DIVIDING","9","No changes detected---no transform"
"24","jetty-start","SINGLE_IF_TO_CONDITIONAL_EXP","4","No changes detected---no transform"
"26","jetty-start","VAR_DECLARATION_MERGING","12","No changes detected---no transform"
"27","jetty-start","ADD_ASSIGNMENT_TO_EQUAL_ASSIGNMENT","7","No changes detected---no transform"
"28","jetty-start","LOOP_IF_CONTINUE_TO_ELSE","11","No changes detected---no transform"
"29","jetty-start","PRE_POST_FIX_EXPRESSION_DIVIDING","16","No changes detected---no transform"
"32","jetty-start","VAR_DECLARATION_MERGING","12","No changes detected---no transform"
"33","jetty-start","ADD_ASSIGNMENT_TO_EQUAL_ASSIGNMENT","7","No changes detected---no transform"
"35","jetty-start","SWITCH_STRING_EQUAL","15","No changes detected---no transform"
"36","jetty-start","LOOP_IF_CONTINUE_TO_ELSE","11","No changes detected---no transform"
"37","jetty-start","PRE_POST_FIX_EXPRESSION_DIVIDING","16","No changes detected---no transform"
"38","jetty-start","CASE_TO_IF_ELSE","17","No changes detected---no transform"
"39","jetty-start","CONDITIONAL_EXP_TO_SINGLE_IF","5","No changes detected---no transform"
"43","jetty-start","VAR_DECLARATION_DIVIDING","13","No changes detected---no transform"
"45","jetty-start","ADD_ASSIGNMENT_TO_EQUAL_ASSIGNMENT","7","No changes detected---no transform"
"46","jetty-start","ADD_ASSIGNMENT_TO_EQUAL_ASSIGNMENT","7","No changes detected---no transform"
"49","jetty-start","VAR_DECLARATION_MERGING","12","No changes detected---no transform"
"0","spring-hateoas","SWITCH_STRING_EQUAL","15","No changes detected---no transform"
"2","spring-hateoas","WHILE_TO_FOR","2","No changes detected---no transform"
"5","spring-hateoas","INFIX_EXPRESSION_DIVIDING","8","No changes detected---no transform"
"7","spring-hateoas","SWITCH_EQUAL_SIDES","14","No changes detected---no transform"
"8","spring-hateoas","VAR_DECLARATION_MERGING","12","No changes detected---no transform"
"9","spring-hateoas","VAR_DECLARATION_MERGING","12","No changes detected---no transform"
"10","spring-hateoas","CASE_TO_IF_ELSE","17","No changes detected---no transform"
"11","spring-hateoas","VAR_DECLARATION_DIVIDING","13","No changes detected---no transform"
"12","spring-hateoas","WHILE_TO_FOR","2","No changes detected---no transform"
"13","spring-hateoas","SWITCH_STRING_EQUAL","15","No changes detected---no transform"
"14","spring-hateoas","SINGLE_IF_TO_CONDITIONAL_EXP","4","No changes detected---no transform"
"15","spring-hateoas","VAR_DECLARATION_MERGING","12","No changes detected---no transform"
"16","spring-hateoas","PP_TO_ADD_ASSIGNMENT","6","No changes detected---no transform"
"18","spring-hateoas","PRE_POST_FIX_EXPRESSION_DIVIDING","16","No changes detected---no transform"
"19","spring-hateoas","SWITCH_EQUAL_SIDES","14","No changes detected---no transform"
"20","spring-hateoas","FOR_TO_WHILE","1","No changes detected---no transform"
"23","spring-hateoas","IF_DIVIDING","9","No changes detected---no transform"
"24","spring-hateoas","ADD_ASSIGNMENT_TO_EQUAL_ASSIGNMENT","7","No changes detected---no transform"
"25","spring-hateoas","PRE_POST_FIX_EXPRESSION_DIVIDING","16","No changes detected---no transform"
"27","spring-hateoas","VAR_DECLARATION_MERGING","12","No changes detected---no transform"
"30","spring-hateoas","ADD_ASSIGNMENT_TO_EQUAL_ASSIGNMENT","7","No changes detected---no transform"
"31","spring-hateoas","VAR_DECLARATION_MERGING","12","No changes detected---no transform"
"32","spring-hateoas","PP_TO_ADD_ASSIGNMENT","6","No changes detected---no transform"
"33","spring-hateoas","INFIX_EXPRESSION_DIVIDING","8","No changes detected---no transform"
"35","spring-hateoas","LOOP_IF_CONTINUE_TO_ELSE","11","No changes detected---no transform"
"36","spring-hateoas","VAR_DECLARATION_DIVIDING","13","No changes detected---no transform"
"39","spring-hateoas","WHILE_TO_FOR","2","No changes detected---no transform"
"41","spring-hateoas","SWITCH_EQUAL_SIDES","14","No changes detected---no transform"
"42","spring-hateoas","SWITCH_EQUAL_SIDES","14","No changes detected---no transform"
"43","spring-hateoas","PP_TO_ADD_ASSIGNMENT","6","No changes detected---no transform"
"45","spring-hateoas","PRE_POST_FIX_EXPRESSION_DIVIDING","16","No changes detected---no transform"
"46","spring-hateoas","SWITCH_EQUAL_SIDES","14","No changes detected---no transform"
"47","spring-hateoas","PP_TO_ADD_ASSIGNMENT","6","No changes detected---no transform"
"48","spring-hateoas","LOOP_IF_CONTINUE_TO_ELSE","11","No changes detected---no transform"
"49","spring-hateoas","IF_DIVIDING","9","No changes detected---no transform"
"1","org.restlet.ext.gson","CONDITIONAL_EXP_TO_SINGLE_IF","5","No changes detected---no transform"
"2","org.restlet.ext.gson","FOR_TO_WHILE","1","No changes detected---no transform"
"3","org.restlet.ext.gson","VAR_DECLARATION_DIVIDING","13","No changes detected---no transform"
"7","org.restlet.ext.gson","ADD_ASSIGNMENT_TO_EQUAL_ASSIGNMENT","7","No changes detected---no transform"
"9","org.restlet.ext.gson","VAR_DECLARATION_MERGING","12","No changes detected---no transform"
"10","org.restlet.ext.gson","SWITCH_STRING_EQUAL","15","No changes detected---no transform"
"11","org.restlet.ext.gson","FOR_TO_WHILE","1","No changes detected---no transform"
"12","org.restlet.ext.gson","LOOP_IF_CONTINUE_TO_ELSE","11","No changes detected---no transform"
"13","org.restlet.ext.gson","INFIX_EXPRESSION_DIVIDING","8","No changes detected---no transform"
"14","org.restlet.ext.gson","WHILE_TO_FOR","2","No changes detected---no transform"
"15","org.restlet.ext.gson","PP_TO_ADD_ASSIGNMENT","6","No changes detected---no transform"
"16","org.restlet.ext.gson","PRE_POST_FIX_EXPRESSION_DIVIDING","16","No changes detected---no transform"
"19","org.restlet.ext.gson","PRE_POST_FIX_EXPRESSION_DIVIDING","16","No changes detected---no transform"
"20","org.restlet.ext.gson","CASE_TO_IF_ELSE","17","No changes detected---no transform"
"21","org.restlet.ext.gson","IF_DIVIDING","9","No changes detected---no transform"
"22","org.restlet.ext.gson","PRE_POST_FIX_EXPRESSION_DIVIDING","16","No changes detected---no transform"
"23","org.restlet.ext.gson","ADD_ASSIGNMENT_TO_EQUAL_ASSIGNMENT","7","No changes detected---no transform"
"24","org.restlet.ext.gson","PP_TO_ADD_ASSIGNMENT","6","No changes detected---no transform"
"25","org.restlet.ext.gson","VAR_DECLARATION_MERGING","12","No changes detected---no transform"
"26","org.restlet.ext.gson","PP_TO_ADD_ASSIGNMENT","6","No changes detected---no transform"
"27","org.restlet.ext.gson","CONDITIONAL_EXP_TO_SINGLE_IF","5","No changes detected---no transform"
"28","org.restlet.ext.gson","VAR_DECLARATION_DIVIDING","13","No changes detected---no transform"
"29","org.restlet.ext.gson","LOOP_IF_CONTINUE_TO_ELSE","11","No changes detected---no transform"
"30","org.restlet.ext.gson","INFIX_EXPRESSION_DIVIDING","8","No changes detected---no transform"
"31","org.restlet.ext.gson","INFIX_EXPRESSION_DIVIDING","8","No changes detected---no transform"
"32","org.restlet.ext.gson","SWITCH_STRING_EQUAL","15","No changes detected---no transform"
"34","org.restlet.ext.gson","IF_DIVIDING","9","No changes detected---no transform"
"36","org.restlet.ext.gson","PRE_POST_FIX_EXPRESSION_DIVIDING","16","No changes detected---no transform"
"37","org.restlet.ext.gson","ADD_ASSIGNMENT_TO_EQUAL_ASSIGNMENT","7","No changes detected---no transform"
"38","org.restlet.ext.gson","LOOP_IF_CONTINUE_TO_ELSE","11","No changes detected---no transform"
"42","org.restlet.ext.gson","FOR_TO_WHILE","1","No changes detected---no transform"
"43","org.restlet.ext.gson","IF_DIVIDING","9","No changes detected---no transform"
"44","org.restlet.ext.gson","IF_DIVIDING","9","No changes detected---no transform"
"0","spring-hateoas","LOOP_IF_CONTINUE_TO_ELSE","11","No changes detected---no transform"
"1","spring-hateoas","CASE_TO_IF_ELSE","17","No changes detected---no transform"
"4","spring-hateoas","SWITCH_EQUAL_SIDES","14","No changes detected---no transform"
"5","spring-hateoas","PRE_POST_FIX_EXPRESSION_DIVIDING","16","No changes detected---no transform"
"6","spring-hateoas","CASE_TO_IF_ELSE","17","No changes detected---no transform"
"7","spring-hateoas","WHILE_TO_FOR","2","No changes detected---no transform"
"8","spring-hateoas","CASE_TO_IF_ELSE","17","No changes detected---no transform"
"9","spring-hateoas","IF_DIVIDING","9","No changes detected---no transform"
"11","spring-hateoas","SWITCH_EQUAL_SIDES","14","No changes detected---no transform"
"12","spring-hateoas","SWITCH_EQUAL_SIDES","14","No changes detected---no transform"
"13","spring-hateoas","VAR_DECLARATION_DIVIDING","13","No changes detected---no transform"
"16","spring-hateoas","CONDITIONAL_EXP_TO_SINGLE_IF","5","No changes detected---no transform"
"18","spring-hateoas","PP_TO_ADD_ASSIGNMENT","6","No changes detected---no transform"
"19","spring-hateoas","ADD_ASSIGNMENT_TO_EQUAL_ASSIGNMENT","7","No changes detected---no transform"
"20","spring-hateoas","SWITCH_EQUAL_SIDES","14","No changes detected---no transform"
"21","spring-hateoas","CASE_TO_IF_ELSE","17","No changes detected---no transform"
"23","spring-hateoas","PRE_POST_FIX_EXPRESSION_DIVIDING","16","No changes detected---no transform"
"24","spring-hateoas","CONDITIONAL_EXP_TO_SINGLE_IF","5","No changes detected---no transform"
"25","spring-hateoas","IF_DIVIDING","9","No changes detected---no transform"
"27","spring-hateoas","SWITCH_EQUAL_SIDES","14","No changes detected---no transform"
"28","spring-hateoas","WHILE_TO_FOR","2","No changes detected---no transform"
"30","spring-hateoas","IF_DIVIDING","9","No changes detected---no transform"
"31","spring-hateoas","SINGLE_IF_TO_CONDITIONAL_EXP","4","No changes detected---no transform"
"32","spring-hateoas","PP_TO_ADD_ASSIGNMENT","6","No changes detected---no transform"
"35","spring-hateoas","INFIX_EXPRESSION_DIVIDING","8","No changes detected---no transform"
"38","spring-hateoas","ADD_ASSIGNMENT_TO_EQUAL_ASSIGNMENT","7","No changes detected---no transform"
"39","spring-hateoas","LOOP_IF_CONTINUE_TO_ELSE","11","No changes detected---no transform"
"40","spring-hateoas","LOOP_IF_CONTINUE_TO_ELSE","11","No changes detected---no transform"
"41","spring-hateoas","IF_DIVIDING","9","No changes detected---no transform"
"42","spring-hateoas","PP_TO_ADD_ASSIGNMENT","6","No changes detected---no transform"
"43","spring-hateoas","VAR_DECLARATION_DIVIDING","13","No changes detected---no transform"
"44","spring-hateoas","VAR_DECLARATION_MERGING","12","No changes detected---no transform"
"45","spring-hateoas","VAR_DECLARATION_DIVIDING","13","No changes detected---no transform"
"46","spring-hateoas","SWITCH_STRING_EQUAL","15","No changes detected---no transform"
"47","spring-hateoas","LOOP_IF_CONTINUE_TO_ELSE","11","No changes detected---no transform"
"48","spring-hateoas","CASE_TO_IF_ELSE","17","No changes detected---no transform"
"49","spring-hateoas","SWITCH_STRING_EQUAL","15","No changes detected---no transform"
"2","org.restlet.ext.openid","CASE_TO_IF_ELSE","17","No changes detected---no transform"
"3","org.restlet.ext.openid","PP_TO_ADD_ASSIGNMENT","6","No changes detected---no transform"
"4","org.restlet.ext.openid","CASE_TO_IF_ELSE","17","No changes detected---no transform"
"7","org.restlet.ext.openid","WHILE_TO_FOR","2","No changes detected---no transform"
"8","org.restlet.ext.openid","VAR_DECLARATION_MERGING","12","No changes detected---no transform"
"10","org.restlet.ext.openid","LOOP_IF_CONTINUE_TO_ELSE","11","No changes detected---no transform"
"11","org.restlet.ext.openid","ADD_ASSIGNMENT_TO_EQUAL_ASSIGNMENT","7","No changes detected---no transform"
"12","org.restlet.ext.openid","CASE_TO_IF_ELSE","17","No changes detected---no transform"
"13","org.restlet.ext.openid","VAR_DECLARATION_MERGING","12","No changes detected---no transform"
"14","org.restlet.ext.openid","INFIX_EXPRESSION_DIVIDING","8","No changes detected---no transform"
"15","org.restlet.ext.openid","SWITCH_STRING_EQUAL","15","No changes detected---no transform"
"17","org.restlet.ext.openid","WHILE_TO_FOR","2","No changes detected---no transform"
"18","org.restlet.ext.openid","REVERSE_IF_ELSE","3","No changes detected---no transform"
"19","org.restlet.ext.openid","REVERSE_IF_ELSE","3","No changes detected---no transform"
"20","org.restlet.ext.openid","VAR_DECLARATION_DIVIDING","13","No changes detected---no transform"
"21","org.restlet.ext.openid","PRE_POST_FIX_EXPRESSION_DIVIDING","16","No changes detected---no transform"
"22","org.restlet.ext.openid","SINGLE_IF_TO_CONDITIONAL_EXP","4","No changes detected---no transform"
"23","org.restlet.ext.openid","REVERSE_IF_ELSE","3","No changes detected---no transform"
"24","org.restlet.ext.openid","PRE_POST_FIX_EXPRESSION_DIVIDING","16","No changes detected---no transform"
"25","org.restlet.ext.openid","SINGLE_IF_TO_CONDITIONAL_EXP","4","No changes detected---no transform"
"26","org.restlet.ext.openid","ADD_ASSIGNMENT_TO_EQUAL_ASSIGNMENT","7","No changes detected---no transform"
"27","org.restlet.ext.openid","PP_TO_ADD_ASSIGNMENT","6","No changes detected---no transform"
"28","org.restlet.ext.openid","WHILE_TO_FOR","2","No changes detected---no transform"
"29","org.restlet.ext.openid","INFIX_EXPRESSION_DIVIDING","8","No changes detected---no transform"
"30","org.restlet.ext.openid","VAR_DECLARATION_DIVIDING","13","No changes detected---no transform"
"31","org.restlet.ext.openid","IF_DIVIDING","9","No changes detected---no transform"
"32","org.restlet.ext.openid","IF_DIVIDING","9","No changes detected---no transform"
